CodeCommune,NomCommune,CodePostal
209,GOUVERNES,77400.0
369,POINCY,77470.0
62,CARNETIN,77400.0
335,CHAUCONIN-NEUFMONTIERS,77124.0
221,GUERMANTES,77600.0
77,CHAMBRY,77910.0
292,MESSY,77410.0
462,THIEUX,77230.0
232,ISLES-LES-VILLENOY,77450.0
379,PROVINS,77160.0
201,GASTINS,77370.0
327,NANGIS,77370.0
325,MOUY-SUR-SEINE,77480.0
347,ORMES-SUR-VOULZIE (LES),77134.0
321,MOUSSEAUX-LES-BRAY,77480.0
272,MAISON-ROUGE,77370.0
646,VERSAILLES,78000.0
545,SAINT-CYR-L ECOLE,78210.0
73,BOIS D ARCY,78390.0
686,VIROFLAY,78220.0
423,MONTIGNY LE BRETONNEUX,78180.0
640,VELIZY VILLACOUBLAY,78140.0
621,TRAPPES,78190.0
297,GUYANCOURT,78280.0
242,FONTENAY LE FLEURY,78330.0
158,LE CHESNAY-ROCQUENCOURT,78150.0
322,JOUY EN JOSAS,78350.0
117,BUC,78530.0
143,CHATEAUFORT,78117.0
372,MARLY-LE-ROI,78160.0
650,VESINET (LE),78110.0
490,PLAISIR,78370.0
165,CLAYES-SOUS-BOIS (LES),78340.0
358,MAISONS-LAFFITTE,78600.0
586,SARTROUVILLE,78500.0
350,LOUVECIENNES,78430.0
190,CROISSY SUR SEINE,78290.0
124,CARRIERES SUR SEINE,78420.0
311,HOUILLES,78800.0
224,ETANG-LA-VILLE (L ),78620.0
146,CHATOU,78400.0
674,VILLEPREUX,78450.0
502,PORT-MARLY (LE),78560.0
418,MONTESSON,78360.0
396,MESNIL-LE-ROI (LE),78600.0
92,BOUGIVAL,78380.0
126,CELLE-SAINT-CLOUD (LA),78170.0
455,NOISY LE ROI,78590.0
571,SAINT-NOM-LA-BRETECHE,78860.0
152,CHAVENAY,78450.0
43,BAILLY,78870.0
233,FEUCHEROLLES,78810.0
172,CONFLANS SAINTE HONORINE,78700.0
382,MAURECOURT,78780.0
481,PECQ (LE),78230.0
15,ANDRESY,78570.0
551,SAINT-GERMAIN-EN-LAYE,78100.0
466,ORGEVAL,78630.0
380,MAULE,78580.0
498,POISSY,78300.0
624,TRIEL SUR SEINE,78510.0
401,MEULAN-EN-YVELINES,78250.0
123,CARRIERES SOUS POISSY,78955.0
642,VERNEUIL SUR SEINE,78480.0
440,MUREAUX (LES),78130.0
5,ACHERES,78260.0
367,MAREIL-MARLY,78750.0
672,VILLENNES-SUR-SEINE,78670.0
643,VERNOUILLET,78540.0
29,AUBERGENVILLE,78410.0
90,BOUAFLE,78410.0
138,CHANTELOUP-LES-VIGNES,78570.0
431,MORAINVILLIERS,78630.0
206,ECQUEVILLY,78920.0
551,SAINT-GERMAIN-EN-LAYE,78112.0
638,VAUX-SUR-SEINE,78740.0
403,MEZY-SUR-SEINE,78250.0
133,CHAMBOURCY,78240.0
189,CRESPIERES,78121.0
451,NEZEL,78410.0
238,FLINS-SUR-SEINE,78410.0
217,EPONE,78680.0
361,MANTES-LA-JOLIE,78200.0
118,BUCHELAY,78200.0
402,MEZIERES-SUR-SEINE,78970.0
362,MANTES-LA-VILLE,78711.0
310,HOUDAN,78550.0
246,FONTENAY-SAINT-PERE,78440.0
335,LIMAY,78520.0
314,ISSOU,78440.0
255,FRENEUSE,78840.0
381,MAULETTE,78550.0
484,PERDREAUVILLE,78200.0
57,BENNECOURT,78270.0
267,GARGENVILLE,78440.0
591,SEPTEUIL,78790.0
520,RICHEBOURG,78550.0
89,BONNIERES-SUR-SEINE,78270.0
337,LIMETZ-VILLEZ,78270.0
291,GUERVILLE,78930.0
327,JUZIERS,78820.0
565,SAINT-MARTIN-DES-CHAMPS,78790.0
354,MAGNANVILLE,78200.0
474,ORVILLIERS,78910.0
383,MAUREPAS,78310.0
208,ELANCOURT,78990.0
128,CERNAY-LA-VILLE,78720.0
397,MESNIL-SAINT-DENIS (LE),78320.0
356,MAGNY-LES-HAMEAUX,78114.0
517,RAMBOUILLET,78120.0
562,SAINT-LEGER-EN-YVELINES,78610.0
220,ESSARTS-LE-ROI (LES),78690.0
62,BEYNES,78650.0
616,THOIRY,78770.0
321,JOUARS-PONTCHARTRAIN,78760.0
262,GALLUIS,78490.0
550,SAINT-GERMAIN-DE-LA-GRANGE,78640.0
442,NEAUPHLE-LE-CHATEAU,78640.0
160,CHEVREUSE,78460.0
537,SAINT-ARNOULT-EN-YVELINES,78730.0
366,MAREIL-LE-GUYON,78490.0
398,MESNULS (LES),78490.0
575,SAINT-REMY-LES-CHEVREUSE,78470.0
688,VOISINS-LE-BRETONNEUX,78960.0
513,QUEUE-LES-YVELINES (LA),78940.0
269,GAZERAN,78125.0
168,COIGNIERES,78310.0
420,MONTFORT-L AMAURY,78490.0
120,BULLION,78830.0
683,VILLIERS-SAINT-FREDERIC,78640.0
486,PERRAY-EN-YVELINES (LE),78610.0
623,TREMBLAY-SUR-MAULDRE (LE),78490.0
87,BONNELLES,78830.0
644,VERRIERE (LA),78320.0
522,ROCHEFORT-EN-YVELINES,78730.0
193,DAMPIERRE-EN-YVELINES,78720.0
202,PARTHENAY,79200.0
191,NIORT,79000.0
114,EXIREUIL,79400.0
81,CHAURAY,79180.0
270,ST MAIXENT L ECOLE,79400.0
124,LES FORGES,79340.0
49,BRESSUIRE,79300.0
130,FRONTENAY-ROHAN-ROHAN,79270.0
21,AMIENS,80000.0
21,AMIENS,80090.0
489,LONGUEAU,80330.0
702,SAINT-FUSCIEN,80680.0
21,AMIENS,80080.0
212,CORBIE,80800.0
164,CAMON,80450.0
627,PLACHY-BUYON,80160.0
333,FORT-MAHON-PLAGE,80120.0
228,LE CROTOY,80550.0
182,CAYEUX-SUR-MER,80410.0
253,DOULLENS,80600.0
649,QUEND,80120.0
368,FRIVILLE-ESCARBOTIN,80130.0
533,MERS-LES-BAINS,80350.0
39,AULT,80460.0
1,ABBEVILLE,80100.0
826,WOIGNARUE,80460.0
721,SAINT-VALERY-SUR-SOMME,80230.0
685,ROYE,80700.0
524,MEHARICOURT,80170.0
10,AILLY-SUR-NOYE,80250.0
16,ALBERT,80300.0
620,PERONNE,80200.0
4,ALBI,81000.0
145,LISLE-SUR-TARN,81310.0
257,SAINT JUERY,81160.0
65,CASTRES,81100.0
163,MAZAMET,81200.0
271,SAINT-SULPICE-LA-POINTE,81370.0
112,MOISSAC,82200.0
121,MONTAUBAN,82000.0
96,LA VILLE DIEU DU TEMPLE,82290.0
33,CASTELSARRASIN,82100.0
13,BEAUMONT DE LOMAGNE,82500.0
161,ST-ETIENNE-DE-TULMONT,82410.0
125,MONTECH,82700.0
124,MONTBETON,82290.0
190,VERDUN-SUR-GARONNE,82600.0
37,CAUSSADE,82300.0
155,SAINT ANTONIN NOBLE VAL,82140.0
75,GRISOLLES,82170.0
61,FREJUS,83600.0
50,DRAGUIGNAN,83300.0
68,GRIMAUD,83310.0
118,SAINT RAPHAEL,83700.0
42,COGOLIN,83310.0
119,SAINT TROPEZ,83990.0
107,ROQUEBRUNE-SUR-ARGENS,83380.0
48,LA CROIX VALMER,83420.0
115,SAINTE MAXIME,83120.0
107,ROQUEBRUNE-SUR-ARGENS,83520.0
86,LE MUY,83490.0
99,PUGET-SUR-ARGENS,83480.0
101,RAMATUELLE,83350.0
118,SAINT RAPHAEL,83530.0
36,CAVALAIRE-SUR-MER,83240.0
61,FREJUS,83370.0
1,LES ADRETS DE L ESTEREL,83600.0
8,BAGNOLS-EN-FORET,83600.0
51,ENTRECASTEAUX,83570.0
29,CALLIAN,83440.0
23,BRIGNOLES,83170.0
55,FAYENCE,83440.0
124,SEILLANS,83440.0
72,LORGUES,83510.0
12,BARJOLS,83670.0
81,MONTAUROUX,83440.0
140,TOURVES,83170.0
64,GAREOULT,83136.0
11,BARGEMON,83830.0
41,CLAVIERS,83830.0
31,LE CANNET DES MAURES,83340.0
138,TOURRETTES,83440.0
67,GONFARON,83590.0
4,LES ARCS,83460.0
104,RIANS,83560.0
106,ROCBARON,83136.0
73,LE LUC,83340.0
83,MONTFORT SUR ARGENS,83570.0
121,SALERNES,83690.0
148,VIDAUBAN,83550.0
26,CABASSE,83340.0
110,ROUGIERS,83170.0
82,MONTFERRAT,83131.0
139,TOURTOUR,83690.0
116,ST MAXIMIN LA STE BAUME,83470.0
62,LA GARDE,83130.0
126,LA SEYNE SUR MER,83500.0
137,TOULON,83200.0
137,TOULON,83000.0
129,SIX-FOURS-LES-PLAGES,83140.0
144,LA VALETTE DU VAR,83160.0
98,LE PRADET,83220.0
137,TOULON,83100.0
153,SAINT-MANDRIER-SUR-MER,83430.0
103,LE REVEST LES EAUX,83200.0
70,LE LAVANDOU,83980.0
34,CARQUEIRANNE,83320.0
9,BANDOL,83150.0
123,SANARY SUR MER,83110.0
130,SOLLIES-PONT,83210.0
69,HYERES,83400.0
16,LE BEAUSSET,83330.0
112,SAINT-CYR-SUR-MER,83270.0
71,LA LONDE LES MAURES,83250.0
27,LA CADIERE D AZUR,83740.0
90,OLLIOULES,83190.0
19,BORMES-LES-MIMOSAS,83230.0
54,LA FARLEDE,83210.0
47,LA CRAU,83260.0
100,PUGET-VILLE,83390.0
49,CUERS,83390.0
53,EVENOS,83330.0
91,PIERREFEU-DU-VAR,83390.0
17,BELGENTIER,83210.0
132,SOLLIES-VILLE,83210.0
131,SOLLIES-TOUCAS,83210.0
33,CARNOULES,83660.0
127,SIGNES,83870.0
35,LE CASTELLET,83330.0
43,COLLOBRIERES,83610.0
31,CARPENTRAS,84200.0
7,AVIGNON,84000.0
80,MONTEUX,84170.0
7,AVIGNON,84140.0
17,BEDOIN,84410.0
129,SORGUES,84700.0
92,LE PONTET,84130.0
81,MORIERES LES AVIGNON,84310.0
88,PERNES LES FONTAINES,84210.0
16,BEDARRIDES,84370.0
122,SARRIANS,84260.0
141,VEDENE,84270.0
39,COURTHEZON,84350.0
4,AUBIGNAN,84810.0
43,ENTRAIGUES-SUR-LA-SORGUE,84320.0
30,CAROMB,84330.0
70,MALEMORT-DU-COMTAT,84570.0
147,VILLELAURE,84530.0
3,APT,84400.0
54,L ISLE SUR LA SORGUE,84800.0
89,PERTUIS,84120.0
65,LAURIS,84360.0
35,CAVAILLON,84300.0
132,LE THOR,84250.0
133,LA TOUR D AIGUES,84240.0
124,SAUMANE-DE-VAUCLUSE,84800.0
144,VIENS,84750.0
118,SAINT-SATURNIN LES APT,84490.0
36,CHATEAUNEUF-DE-GADAGNE,84470.0
9,LA BASTIDE DES JOURDANS,84240.0
74,MERINDOL,84360.0
87,ORANGE,84100.0
106,SAINTE-CECILE-LES-VIGNES,84290.0
19,BOLLENE,84500.0
56,JONQUIERES,84150.0
136,VACQUEYRAS,84190.0
137,VAISON-LA-ROMAINE,84110.0
150,VISAN,84820.0
8,BARROUX (LE),84330.0
83,MORNAS,84550.0
69,MALAUCENE,84340.0
12,BEAUMES-DE-VENISE,84190.0
37,CHATEAUNEUF-DU-PAPE,84230.0
127,SERIGNAN-DU-COMTAT,84830.0
191,ROCHE SUR YON (LA),85000.0
262,SAINT-PHILBERT-DE-BOUAINE,85660.0
84,ESSARTS EN BOCAGE,85140.0
146,MONTAIGU-VENDEE,85600.0
51,CHANTONNAY,85110.0
38,BROUZILS (LES),85260.0
190,ROCHESERVIERE,85620.0
215,SAINT-FULGENT,85250.0
109,HERBIERS (LES),85500.0
151,MORTAGNE-SUR-SEVRE,85290.0
92,FONTENAY-LE-COMTE,85200.0
128,LUCON,85400.0
1,AIGUILLON-SUR-MER (L ),85460.0
127,LONGEVILLE-SUR-MER,85560.0
288,TALMONT-SAINT-HILAIRE,85440.0
35,BRETIGNOLLES-SUR-MER,85470.0
226,SAINT-HILAIRE-DE-RIEZ,85270.0
194,SABLES-D'OLONNE (LES),85100.0
194,SABLES-D'OLONNE (LES),85180.0
222,SAINT-GILLES-CROIX-DE-VIE,85800.0
307,FAUTE-SUR-MER (LA),85460.0
294,TRANCHE-SUR-MER (LA),85360.0
114,JARD-SUR-MER,85520.0
194,SABLES-D'OLONNE (LES),85340.0
278,SAINT-VINCENT-SUR-JARD,85520.0
298,VAIRE,85150.0
152,LES ACHARDS,85150.0
47,CHALLANS,85300.0
18,BEAUVOIR-SUR-MER,85230.0
163,NOIRMOUTIER-EN-L'ILE,85330.0
234,SAINT-JEAN-DE-MONTS,85160.0
164,NOTRE-DAME-DE-MONTS,85690.0
11,BARBATRE,85630.0
12,BARRE-DE-MONTS (LA),85550.0
194,POITIERS,86000.0
62,CHASSENEUIL-DU-POITOU,86360.0
157,MIGNALOUX-BEAUVOIR,86550.0
100,FONTAINE-LE-COMTE,86240.0
41,BUXEROLLES,86180.0
66,CHATELLERAULT,86100.0
207,LA ROCHE POSAY,86270.0
34,BOURESSE,86410.0
70,CHAUVIGNY,86300.0
75,ISLE,87170.0
85,LIMOGES,87000.0
85,LIMOGES,87100.0
187,ST YRIEIX LA PERCHE,87500.0
161,ST-LEONARD-DE-NOBLAT,87400.0
14,BESSINES-SUR-GARTEMPE,87250.0
85,LIMOGES,87280.0
50,COUZEIX,87270.0
209,GOLBEY,88190.0
160,EPINAL,88000.0
225,HADOL,88220.0
126,DARNIEULLES,88390.0
516,VITTEL,88800.0
465,CAPAVENIR VOSGES,88150.0
122,DAMAS-ET-BETTEGNEY,88270.0
87,CHANTRAINE,88000.0
132,DEYVILLERS,88000.0
273,LONGCHAMP,88000.0
114,CONTREXEVILLE,88140.0
304,MIRECOURT,88500.0
321,NEUFCHATEAU,88300.0
101,CHENIMENIL,88460.0
347,PIERREFITTE,88270.0
178,LES FORGES,88390.0
201,GIRANCOURT,88390.0
270,LIFFOL-LE-GRAND,88350.0
262,LAVELINE-DEVANT-BRUYERES,88600.0
367,RAMBERVILLERS,88700.0
253,JEUXEY,88000.0
181,FRAIZE,88230.0
349,PLAINFAING,88230.0
372,RAON L ETAPE,88110.0
531,XONRUPT-LONGEMER,88400.0
196,GERARDMER,88400.0
341,PAIR-ET-GRANDRUPT,88100.0
413,SAINT DIE DES VOSGES,88100.0
424,SAINTE-MARGUERITE,88100.0
445,SAULCY-SUR-MEURTHE,88580.0
319,MOYENMOUTIER,88420.0
198,GERBEPAL,88430.0
177,LA FORGE,88530.0
500,VENTRON,88310.0
81,BUSSANG,88540.0
75,LA BRESSE,88250.0
383,REMIREMONT,88200.0
369,RAMONCHAMP,88160.0
408,RUPT-SUR-MOSELLE,88360.0
429,SAINT-NABORD,88200.0
468,LE THILLOT,88160.0
486,VAGNEY,88120.0
442,SAPOIS,88120.0
116,CORNIMONT,88310.0
415,ST-ETIENNE-LES-REMIREMONT,88200.0
358,POUXEUX,88550.0
24,AUXERRE,89000.0
346,ST GEORGES SUR BAULCHE,89000.0
418,TONNERRE,89700.0
102,CHEVANNES,89240.0
438,VENOY,89290.0
267,MONTREAL,89420.0
25,AVALLON,89200.0
464,VILLENEUVE SUR YONNE,89500.0
287,PARON,89100.0
338,ST CLEMENT,89100.0
387,SENS,89100.0
380,SAVIGNY SUR CLAIRIS,89150.0
370,ST VALERIEN,89150.0
239,MALAY LE GRAND,89100.0
414,THORIGNY-SUR-OREUSE,89260.0
100,CHEROY,89690.0
10,BELFORT,90000.0
75,OFFEMONT,90300.0
9,BEAUCOURT,90500.0
86,BONDOUFLE,91070.0
174,CORBEIL ESSONNES,91100.0
97,BOUSSY-SAINT-ANTOINE,91800.0
114,BRUNOY,91800.0
228,EVRY-COURCOURONNES,91000.0
225,ETIOLLES,91450.0
386,MENNECY,91540.0
659,VILLABE,91100.0
691,YERRES,91330.0
179,COUDRAY-MONTCEAUX (LE),91830.0
45,BALLANCOURT-SUR-ESSONNE,91610.0
573,SAINT-PIERRE-DU-PERRAY,91280.0
201,DRAVEIL,91210.0
631,VARENNES-JARCY,91480.0
191,CROSNE,91560.0
421,MONTGERON,91230.0
600,SOISY-SUR-SEINE,91450.0
657,VIGNEUX SUR SEINE,91270.0
244,FONTENAY-LE-VICOMTE,91540.0
553,SAINT-GERMAIN-LES-CORBEIL,91250.0
340,LISSES,91090.0
577,SAINTRY-SUR-SEINE,91250.0
521,RIS-ORANGIS,91130.0
649,VERT LE PETIT,91710.0
215,EPINAY-SOUS-SENART,91860.0
514,QUINCY-SOUS-SENART,91480.0
228,EVRY-COURCOURONNES,91080.0
468,ORMOY,91540.0
617,TIGERY,91250.0
135,CHAMPCUEIL,91750.0
648,VERT LE GRAND,91810.0
589,SAVIGNY-SUR-ORGE,91600.0
27,ATHIS MONS,91200.0
326,JUVISY SUR ORGE,91260.0
549,SAINTE-GENEVIEVE-DES-BOIS,91700.0
345,LONGJUMEAU,91160.0
377,MASSY,91300.0
432,MORANGIS,91420.0
689,WISSOUS,91320.0
161,CHILLY MAZARIN,91380.0
587,SAULX-LES-CHARTREUX,91160.0
44,BALLAINVILLIERS,91160.0
687,VIRY CHATILLON,91170.0
685,VILLIERS-SUR-ORGE,91700.0
434,MORSANG-SUR-ORGE,91390.0
286,GRIGNY,91350.0
667,VILLEMOISSON-S-ORGE,91360.0
479,PARAY-VIEILLE-POSTE,91550.0
216,EPINAY SUR ORGE,91360.0
136,CHAMPLAN,91160.0
235,FLEURY-MEROGIS,91700.0
570,SAINT-MICHEL-SUR-ORGE,91240.0
425,MONTLHERY,91310.0
339,LINAS,91310.0
103,BRETIGNY SUR ORGE,91220.0
156,CHEPTAINVILLE,91630.0
21,ARPAJON,91290.0
579,SAINT-VRAIN,91770.0
207,EGLY,91520.0
347,LONGPONT-SUR-ORGE,91310.0
457,LA NORVILLE,91290.0
115,BRUYERES-LE-CHATEL,91680.0
552,SAINT-GERMAIN-LES-ARPAJON,91180.0
461,OLLAINVILLE,91340.0
333,LEUVILLE-SUR-ORGE,91310.0
494,LE PLESSIS PATE,91220.0
332,LEUDEVILLE,91630.0
376,MAROLLES-EN-HUREPOIX,91630.0
223,ETAMPES,91150.0
99,BOUTIGNY-SUR-ESSONNE,91820.0
85,BOISSY-SOUS-SAINT-YON,91790.0
469,ORMOY-LA-RIVIERE,91150.0
226,ETRECHY,91580.0
599,SOISY-SUR-ECOLE,91840.0
200,DOURDAN,91410.0
533,SACLAS,91690.0
405,MILLY-LA-FORET,91490.0
511,PUSSAY,91740.0
525,ROINVILLE-SOUS-DOURDAN,91410.0
47,BAULNE,91590.0
175,CORBREUSE,91410.0
232,FERTE-ALAIS (LA),91590.0
129,CERNY,91590.0
433,MORIGNY-CHAMPIGNY,91150.0
293,GUIGNEVILLE,91590.0
330,LARDY,91510.0
198,D   HUISON LONGUEVILLE,91590.0
95,BOURAY-SUR-JUINE,91850.0
180,COURANCES,91490.0
105,BREUILLET,91650.0
109,BRIERES-LES-SCELLES,91150.0
359,MAISSE,91720.0
630,VAL-SAINT-GERMAIN (LE),91530.0
546,SAINT-CYR-SOUS-DOURDAN,91410.0
315,ITTEVILLE,91760.0
581,SAINT-YON,91650.0
132,CHAMARANDE,91730.0
639,VAYRES-SUR-ESSONNE,91820.0
80,BOISSY-LE-CUTTE,91590.0
671,VILLENEUVE-SUR-AUVERS,91580.0
17,ANGERVILLIERS,91470.0
16,ANGERVILLE,91670.0
363,MARCOUSSIS,91460.0
111,BRIIS-SOUS-FORGES,91640.0
471,ORSAY,91400.0
272,GIF SUR YVETTE,91190.0
477,PALAISEAU,91120.0
249,FORGES-LES-BAINS,91470.0
692,LES ULIS,91940.0
64,BIEVRES,91570.0
458,NOZAY,91620.0
122,BURES SUR YVETTE,91440.0
338,LIMOURS,91470.0
312,IGNY,91430.0
645,VERRIERES LE BUISSON,91370.0
665,VILLE-DU-BOIS (LA),91620.0
661,VILLEBON SUR YVETTE,91140.0
634,VAUGRIGNEUSE,91640.0
274,GOMETZ-LA-VILLE,91400.0
679,VILLIERS-LE-BACLE,91190.0
275,GOMETZ-LE-CHATEL,91940.0
666,VILLEJUST,91140.0
560,SAINT-JEAN-DE-BEAUREGARD,91940.0
534,SACLAY,91400.0
62,PUTEAUX,92800.0
63,RUEIL-MALMAISON,92500.0
73,SURESNES,92150.0
50,NANTERRE,92000.0
26,COURBEVOIE,92400.0
9,BOIS-COLOMBES,92270.0
35,LA GARENNE-COLOMBES,92250.0
4,ASNIERES-SUR-SEINE,92600.0
36,GENNEVILLIERS,92230.0
25,COLOMBES,92700.0
78,VILLENEUVE-LA-GARENNE,92390.0
44,LEVALLOIS-PERRET,92300.0
24,CLICHY,92110.0
51,NEUILLY-SUR-SEINE,92200.0
12,BOULOGNE-BILLANCOURT,92100.0
76,VAUCRESSON,92420.0
33,GARCHES,92380.0
64,SAINT-CLOUD,92210.0
48,MEUDON,92360.0
72,SEVRES,92310.0
12,BOULOGNE-BILLANCOURT,75016.0
48,MEUDON,92190.0
77,VILLE-D'AVRAY,92410.0
22,CHAVILLE,92370.0
19,CHATENAY-MALABRY,92290.0
14,BOURG-LA-REINE,92340.0
40,ISSY-LES-MOULINEAUX,92130.0
49,MONTROUGE,92120.0
32,FONTENAY-AUX-ROSES,92260.0
23,CLAMART,92140.0
2,ANTONY,92160.0
75,VANVES,92170.0
71,SCEAUX,92330.0
60,LE PLESSIS-ROBINSON,92350.0
20,CHATILLON,92320.0
7,BAGNEUX,92220.0
46,MALAKOFF,92240.0
61,LE PRE-SAINT-GERVAIS,93310.0
63,ROMAINVILLE,93230.0
45,LES LILAS,93260.0
6,BAGNOLET,93170.0
53,NOISY-LE-SEC,93130.0
8,BOBIGNY,93000.0
57,LES PAVILLONS-SOUS-BOIS,93320.0
29,DRANCY,93700.0
10,BONDY,93140.0
55,PANTIN,93500.0
70,SAINT-OUEN-SUR-SEINE,93400.0
1,AUBERVILLIERS,93300.0
66,SAINT-DENIS,93200.0
27,LA COURNEUVE,93120.0
31,EPINAY SUR SEINE,93800.0
66,SAINT-DENIS,93210.0
59,PIERREFITTE-SUR-SEINE,93380.0
72,STAINS,93240.0
13,LE BOURGET,93350.0
79,VILLETANEUSE,93430.0
39,L'ILE-SAINT-DENIS,93450.0
30,DUGNY,93440.0
74,VAUJOURS,93410.0
73,TREMBLAY-EN-FRANCE,93290.0
15,COUBRON,93470.0
71,SEVRAN,93270.0
14,CLICHY SOUS BOIS,93390.0
46,LIVRY-GARGAN,93190.0
5,AULNAY SOUS BOIS,93600.0
78,VILLEPINTE,93420.0
7,LE BLANC-MESNIL,93150.0
50,NEUILLY-SUR-MARNE,93330.0
49,NEUILLY-PLAISANCE,93360.0
32,GAGNY,93220.0
51,NOISY-LE-GRAND,93160.0
33,GOURNAY SUR MARNE,93460.0
62,LE RAINCY,93340.0
47,MONTFERMEIL,93370.0
48,MONTREUIL,93100.0
64,ROSNY-SOUS-BOIS,93110.0
77,VILLEMOMBLE,93250.0
69,ST MAURICE,94410.0
68,SAINT-MAUR-DES-FOSSES,94210.0
68,SAINT-MAUR-DES-FOSSES,94100.0
42,JOINVILLE-LE-PONT,94340.0
2,ALFORTVILLE,94140.0
46,MAISONS-ALFORT,94700.0
18,CHARENTON-LE-PONT,94220.0
28,CRETEIL,94000.0
11,BONNEUIL-SUR-MARNE,94380.0
41,IVRY-SUR-SEINE,94200.0
16,CACHAN,94230.0
43,LE KREMLIN-BICETRE,94270.0
76,VILLEJUIF,94800.0
34,FRESNES,94260.0
22,CHOISY-LE-ROI,94600.0
81,VITRY-SUR-SEINE,94400.0
73,THIAIS,94320.0
38,L'HAY-LES-ROSES,94240.0
54,ORLY,94310.0
21,CHEVILLY-LARUE,94550.0
65,RUNGIS,94150.0
37,GENTILLY,94250.0
3,ARCUEIL,94110.0
78,VILLENEUVE-SAINT-GEORGES,94190.0
56,PERIGNY,94520.0
4,BOISSY-SAINT-LEGER,94470.0
74,VALENTON,94460.0
19,CHENNEVIERES SUR MARNE,94430.0
60,LA QUEUE-EN-BRIE,94510.0
79,VILLIERS-SUR-MARNE,94350.0
71,SUCY-EN-BRIE,94370.0
44,LIMEIL-BREVANNES,94450.0
75,VILLECRESNES,94440.0
1,ABLON-SUR-SEINE,94480.0
59,LE PLESSIS-TREVISE,94420.0
47,MANDRES-LES-ROSES,94520.0
77,VILLENEUVE-LE-ROI,94290.0
53,NOISEAU,94880.0
70,SANTENY,94440.0
55,ORMESSON-SUR-MARNE,94490.0
48,MAROLLES-EN-BRIE,94440.0
52,NOGENT-SUR-MARNE,94130.0
80,VINCENNES,94300.0
15,BRY-SUR-MARNE,94360.0
67,SAINT-MANDE,94160.0
33,FONTENAY-SOUS-BOIS,94120.0
58,LE PERREUX-SUR-MARNE,94170.0
17,CHAMPIGNY-SUR-MARNE,94500.0
500,PONTOISE,95300.0
388,MENUCOURT,95180.0
218,ERAGNY-SUR-OISE,95610.0
572,ST OUEN L AUMONE,95310.0
452,NOINTEL,95590.0
39,AUVERS-SUR-OISE,95430.0
313,L'ISLE-ADAM,95290.0
127,CERGY,95000.0
488,PIERRELAYE,95480.0
323,JOUY-LE-MOUTIER,95280.0
476,OSNY,95520.0
127,CERGY,95800.0
52,BEAUMONT-SUR-OISE,95260.0
392,MERIEL,95630.0
394,MERY-SUR-OISE,95540.0
480,PARMAIN,95620.0
177,CORMEILLES-EN-VEXIN,95830.0
183,COURDIMANCHE,95800.0
355,MAGNY-EN-VEXIN,95420.0
637,VAUREAL,95490.0
500,PONTOISE,95000.0
134,CHAMPAGNE SUR-OISE,95660.0
142,CHARS,95750.0
211,ENNERY,95300.0
487,PERSAN,95340.0
78,BOISSY-L'AILLERIE,95650.0
370,MARINES,95640.0
678,VILLIERS-ADAM,95840.0
628,VALMONDOIS,95760.0
523,LA ROCHE-GUYON,95780.0
270,GENAINVILLE,95420.0
116,BRUYERES-SUR-OISE,95820.0
328,LABBEVILLE,95690.0
651,VETHEUIL,95510.0
280,GOUSSAINVILLE,95190.0
56,BELLOY-EN-FRANCE,95270.0
277,GONESSE,95500.0
199,DOMONT,95330.0
19,ARNOUVILLE,95400.0
527,ROISSY-EN-FRANCE,95700.0
539,SAINT-BRICE-SOUS-FORET,95350.0
268,GARGES-LES-GONESSE,95140.0
205,ECOUEN,95440.0
612,LE THILLAY,95500.0
585,SARCELLES,95200.0
430,MONTSOULT,95560.0
580,SAINT-WITZ,95470.0
229,EZANVILLE,95460.0
91,BOUFFEMONT,95570.0
353,MAFFLIERS,95560.0
42,BAILLET-EN-FRANCE,95560.0
351,LOUVRES,95380.0
250,FOSSES,95470.0
680,VILLIERS-LE-BEL,95400.0
352,LUZARCHES,95270.0
675,VILLERON,95380.0
641,VEMARS,95470.0
652,VIARMES,95270.0
88,BONNEUIL-EN-FRANCE,95500.0
604,SURVILLIERS,95470.0
409,MOISSELLES,95570.0
26,ASNIERES-SUR-OISE,95270.0
509,PUISEUX-EN-FRANCE,95380.0
241,FONTENAY-EN-PARISIS,95190.0
149,CHAUMONTEL,95270.0
594,SEUGY,95270.0
428,MONTMORENCY,95160.0
219,ERMONT,95120.0
203,EAUBONNE,95600.0
252,FRANCONVILLE LA GARENNE,95130.0
491,PLESSIS-BOUCHARD (LE),95130.0
256,FREPILLON,95740.0
607,TAVERNY,95150.0
210,ENGHIEN LES BAINS,95880.0
563,ST LEU LA FORET,95320.0
555,ST GRATIEN,95210.0
197,DEUIL LA BARRE,95170.0
51,BEAUCHAMP,95250.0
288,GROSLAY,95410.0
60,BESSANCOURT,95550.0
574,SAINT-PRIX,95390.0
369,MARGENCY,95580.0
598,SOISY SS MONTMORENCY,95230.0
427,MONTMAGNY,95360.0
426,MONTLIGNON,95680.0
14,ANDILLY,95580.0
582,SANNOIS,95110.0
306,HERBLAY-SUR-SEINE,95220.0
18,ARGENTEUIL,95100.0
424,MONTIGNY LES CORMEILLES,95370.0
63,BEZONS,95870.0
257,LA FRETTE-SUR-SEINE,95530.0
176,CORMEILLES-EN-PARISIS,95240.0
27,SAINT MARTIN,97150.0
26,SAINTE ANNE,97227.0
29,SCHOELCHER,97233.0
